sample_id,day_index,group_label,condition,rg_ratio,mean_g,glcm_entropy,coverage_pct,chlorophyll_a_mg_g_fw,carotenoid_mg_g_fw,rgr_g_g_day,is_stressed
severe_salt_R16,1,stress,severe_salt,0.6724633650330543,0.5162791595993405,0.742310130870041,68.71849911175602,1.5896181459943606,1.1227178212006432,0.0960543753882584,1
severe_salt_R17,1,stress,severe_salt,0.8319940491378257,0.44194752407360555,0.7440357424331595,59.550484985717,1.3363697053129482,1.1883631630229237,0.08489648452732929,1
severe_salt_R18,1,stress,severe_salt,0.8765370710552342,0.5068977831325163,0.7138775627487948,64.11672255199213,1.4589035361267628,1.497058893382743,0.045472800926239704,1
severe_salt_R19,1,stress,severe_salt,0.7976517956070481,0.5071910291812453,0.7395612342451757,59.12248063136065,1.8048208486295023,1.2313335746184002,0.09215886047602476,1
severe_salt_R20,1,stress,severe_salt,0.8362338008714514,0.5480808948264975,0.6589942587200086,63.81035434982839,1.7081765038174046,1.1087596393071977,0.09380877046769166,1
severe_salt_R21,1,stress,severe_salt,0.7631048596358814,0.4291845583244369,0.6390355174016015,61.112417503226595,1.51469684246031,1.174912049799501,0.08218473098634844,1
severe_salt_R22,1,stress,severe_salt,0.8524758856663066,0.4788565528437736,0.6233601034597716,64.1272366605633,1.2476036014284442,1.0580447767739765,0.09570980144060809,1
severe_salt_R23,1,stress,severe_salt,0.7906675469698876,0.5810932766681044,0.5732738376566885,66.3779388547923,1.9985776033265776,1.0427778101993133,0.10466731189831756,1
severe_salt_R24,1,stress,severe_salt,0.7535596478138284,0.4588187076906598,0.660060074936325,67.29007736291085,1.5843942686468122,1.0130273380883712,0.06517385467038078,1
severe_salt_R25,1,stress,severe_salt,0.9122755118102495,0.4767002161742007,0.6747388018360806,62.542949470988766,1.419849384776721,1.1360240215777573,0.05680638754084242,1
severe_salt_R26,1,stress,severe_salt,0.7336632721807854,0.46447780037227276,0.7195611547768054,54.40980994457794,1.6602178262235157,1.146351869757564,0.05124928235623741,1
severe_salt_R27,1,stress,severe_salt,0.819762314019545,0.45797680739803204,0.5901909871479254,56.66946205500674,1.7996149702687445,1.1557998557511293,0.0829895225206134,1
severe_salt_R28,1,stress,severe_salt,0.7608539811901294,0.5464225717958614,0.6531850463459973,58.93681492221243,1.7814445556754135,1.078816433700728,0.06856016200367979,1
severe_salt_R29,1,stress,severe_salt,0.8047090868507993,0.4820975467636554,0.7802181524454426,61.68442639333835,1.047485113522835,1.184062486555231,0.07544126032221032,1
severe_salt_R30,1,stress,severe_salt,0.8183210807295812,0.4696362678111672,0.6745978536589577,62.83703887578446,1.4098984656259181,1.0707319450522468,0.11991103012699045,1
severe_salt_R01,2,stress,severe_salt,0.7949442764431831,0.42221759839085976,0.6637479777367863,57.00488586448544,1.4877317404773522,1.2339929507395804,0.08549523212882808,1
severe_salt_R02,2,stress,severe_salt,0.7527475676348282,0.5195603401050656,0.6599753059182117,64.48697699551289,1.5956006588003802,1.2432677563150425,0.05326135399331316,1
severe_salt_R03,2,stress,severe_salt,0.8010889518319666,0.458917067205265,0.6870684138827735,49.6018011549295,1.675670749685763,1.1673353782747669,0.06281558864005617,1
severe_salt_R04,2,stress,severe_salt,0.8140813180765762,0.4419389089874545,0.5526312291861833,62.60100036636059,1.6576505782617077,1.128191475037251,0.05970345545017278,1
severe_salt_R05,2,stress,severe_salt,0.7489022317913206,0.4184205809875936,0.659019723423192,62.748706304522,1.3878139491674162,1.1318208731471187,0.10000946368148869,1
severe_salt_R06,2,stress,severe_salt,0.8496196539827184,0.437343020270365,0.6793853307689338,48.37427602779442,1.6161363639323936,1.2230178019770515,0.06547172727164428,1
severe_salt_R07,2,stress,severe_salt,0.8498895736110312,0.403653944728221,0.6562047660198838,54.47087188212513,1.8472053587046269,1.2418913583647753,0.03981984386345474,1
severe_salt_R08,2,stress,severe_salt,0.7514036798379553,0.4854877170630223,0.553406045803151,72.18996262401913,1.7536325141755291,1.1507544325635077,0.0756947445201177,1
severe_salt_R09,2,stress,severe_salt,0.828440756409448,0.4304425969307159,0.7575049713415214,49.84714334513025,1.688540951919421,1.2138774237836976,0.08382318846165468,1
severe_salt_R10,2,stress,severe_salt,0.7293963821052661,0.44563574432133435,0.6531804496012529,62.5081001771648,1.5351209382497306,1.0342884109470007,0.06286794276043516,1
severe_salt_R11,2,stress,severe_salt,0.7933527335731724,0.43593326951884787,0.7673129613697033,58.965289369450524,1.7341331255960162,1.1186393761111597,0.07567994684435529,1
severe_salt_R12,2,stress,severe_salt,0.731471272445269,0.5206868607057339,0.6828651851537894,62.71421483386606,1.3307256589914571,1.1515163935789965,0.05907264150006765,1
severe_salt_R13,2,stress,severe_salt,0.8835818352544981,0.4420741835498605,0.8195228488136062,60.9427400843081,1.4482275828521851,1.0900559066485926,0.04924208491557831,1
severe_salt_R14,2,stress,severe_salt,0.8147925878122645,0.4969349454783199,0.5745734620756396,61.16153782228126,1.318880281584736,1.1236318192046961,0.056349595688758344,1
severe_salt_R15,2,stress,severe_salt,0.8586226596085168,0.5235107699191061,0.7600630984430429,55.816168867321814,1.5606057167503695,1.063934779021747,0.052029024151148566,1
severe_salt_R16,2,stress,severe_salt,0.7239846467170368,0.45118557770454154,0.6572633912193986,58.72308265837937,1.2096230609145882,1.2200794622254,0.06863460018994692,1
severe_salt_R17,2,stress,severe_salt,0.874922791951763,0.392044042128864,0.747158985504654,49.22991164615698,1.352717616053033,1.2776725874150563,0.09513728489118863,1
severe_salt_R18,2,stress,severe_salt,0.7803082602634933,0.4563810667593947,0.6730432717932642,62.658748178850594,1.552012270904189,1.2414673214658254,0.06825779009633777,1
severe_salt_R19,2,stress,severe_salt,0.8849432831691112,0.43390592986310217,0.7238752365466111,67.35871758019718,1.1677320640981785,1.2348323764142144,0.050822300229474315,1
severe_salt_R20,2,stress,severe_salt,0.934337574956241,0.38486862388495763,0.8036252598910983,55.35989264960484,1.112688516946441,1.3082310380668165,0.06024047882265876,1
severe_salt_R21,2,stress,severe_salt,0.8251033915647502,0.47320261571517935,0.714108635626863,58.861963599731915,1.313879059145767,1.329638338795491,0.0537158503393238,1
severe_salt_R22,2,stress,severe_salt,0.8196648402115468,0.5204080766493391,0.66763812593075,54.69393390921522,1.2175996289718083,1.2147887319121733,0.04684178954808195,1
severe_salt_R23,2,stress,severe_salt,0.6918119976384037,0.4850156520183411,0.6443056035995284,53.84362443762841,1.759172840982787,1.0317402679264733,0.08809088604295492,1
severe_salt_R24,2,stress,severe_salt,0.8706083645066877,0.5116111646287044,0.6082333611905983,57.03604282221947,1.6951977768419626,1.1169157638480014,0.07573271144781958,1
severe_salt_R25,2,stress,severe_salt,0.8320265393738148,0.43002906275739944,0.8010845693333902,59.27875988477333,1.2580179275435404,1.1934594537655734,0.03324713213203104,1
severe_salt_R26,2,stress,severe_salt,0.7922395901935574,0.486059572236936,0.6453323085660962,66.83412722281582,1.3877775142741902,1.1050654016638823,0.0845134735236113,1
severe_salt_R27,2,stress,severe_salt,0.8619788867648189,0.5180599503166123,0.6729927036365753,69.24569083218728,1.2747628322315587,1.1397096657689367,0.0837978470775834,1
severe_salt_R28,2,stress,severe_salt,0.7970249537905582,0.44334424155871466,0.6829149379533188,66.52101058760306,1.6593054641068472,0.9652374233438268,0.06582068277458827,1
severe_salt_R29,2,stress,severe_salt,0.8422197608755734,0.33842801520233196,0.781533313633358,58.23376626914539,1.2280096838801526,1.280705832480955,0.05595854091840732,1
severe_salt_R30,2,stress,severe_salt,0.8089509764179619,0.5525181976626098,0.7404193715393564,62.74636767436027,1.6647570938479275,1.2122682477548945,0.05929724234131736,1
severe_salt_R01,3,stress,severe_salt,0.8219194029360458,0.4467029692316077,0.7289743102314997,58.65182212798841,1.3525776181656919,0.9320503519693053,0.06461383735320439,1
severe_salt_R02,3,stress,severe_salt,0.8808396783660362,0.42991627948727745,0.8223599977354563,57.80315081460954,1.4167789206218129,1.3025475314136647,0.06738851236766177,1
severe_salt_R03,3,stress,severe_salt,0.6750195620315936,0.45805966101487444,0.7043709955587454,59.12551621817965,1.7112645166622769,1.1603219685533992,0.09605624720099484,1
severe_salt_R04,3,stress,severe_salt,0.8444292159007009,0.4805014703807929,0.7703382631183393,51.346738901433596,1.372543836629029,1.2474149240572818,0.09413681329932377,1
severe_salt_R05,3,stress,severe_salt,0.8278247951417518,0.4755627323929995,0.7643871377969754,55.90932221059929,1.453205450329335,1.2987074569799033,0.09416648409203852,1
severe_salt_R06,3,stress,severe_salt,0.8647682860598342,0.42904405409989543,0.7729434373315467,55.60017832298365,1.352707271388881,1.1173524774187757,0.0804411360529943,1
severe_salt_R07,3,stress,severe_salt,0.7656441657485451,0.4878289027942355,0.7542490485198668,59.49044380418082,1.4526977236316156,1.0876762312111543,0.10394351660908271,1
severe_salt_R08,3,stress,severe_salt,0.6702263625094728,0.6399972641845506,0.6039800194148643,61.09763930979037,1.818308656344198,1.0764341740630095,0.10780469554052759,1
severe_salt_R09,3,stress,severe_salt,0.9258648070340062,0.37890241180044976,0.8370788896689647,49.907257256213946,0.9501584981100304,1.0980454244939655,0.026978140569683104,1
severe_salt_R10,3,stress,severe_salt,0.7381098482271284,0.4896299254664683,0.6064291126434047,46.56354807803661,1.3420200332782874,1.1045319683172443,0.06763841689499923,1
severe_salt_R11,3,stress,severe_salt,0.8629610020650527,0.4446902475073108,0.7814166260513692,53.75495963240759,1.0358266741241555,1.2383476913872413,0.0420504068894563,1
severe_salt_R12,3,stress,severe_salt,0.8278456337961413,0.409454201873208,0.7671844554978207,59.64471408018361,1.3076182376331775,1.2027524896605037,0.06522471447491238,1
severe_salt_R13,3,stress,severe_salt,0.8016783168176702,0.4514520760510767,0.6205375146589294,53.3268016381378,1.4749259099724708,1.1991808647291469,0.06602326841133024,1
severe_salt_R14,3,stress,severe_salt,0.9779697732260983,0.43359336192599596,0.8701847392558419,59.47990804918126,0.9013318373490294,1.0532191258341856,0.03722359814427596,1
severe_salt_R15,3,stress,severe_salt,0.8627617344664433,0.44738878432338025,0.8022685631883469,58.35624707354814,1.501113396353644,1.1206252391122962,0.0463244820507888,1
severe_salt_R16,3,stress,severe_salt,0.9024667765354758,0.38187564281746894,0.7558363150563909,50.75942696815927,1.0474900765895907,1.131938397543793,0.030112486019942996,1
severe_salt_R17,3,stress,severe_salt,0.7954106742349462,0.5017464939920555,0.7147221939645052,59.93994181778329,1.3011708345856317,1.1641644103307682,0.07540134429423974,1
severe_salt_R18,3,stress,severe_salt,0.8568103811197316,0.47511147046101343,0.744205432380177,59.76246396213406,1.22061165747783,1.0483720194544721,0.06526419143332186,1
severe_salt_R19,3,stress,severe_salt,0.8906374719733865,0.44857839268939204,0.7268147781618602,52.53873449168428,1.4276132744299272,1.2502503728408527,0.052737688345420704,1
severe_salt_R20,3,stress,severe_salt,0.833090834697445,0.3975951875509808,0.8445021931268735,59.002230990064845,1.1903553412924246,1.2530983742927448,0.05978569716589954,1
severe_salt_R21,3,stress,severe_salt,0.6777088907843787,0.5268433235349953,0.559808532081692,66.99968036367355,2.042979144860612,1.0440943676391943,0.07860735687622558,1
severe_salt_R22,3,stress,severe_salt,0.8295200425191945,0.4366616135288146,0.7104327650794476,67.3786854562185,0.9267947946891057,1.1609011579156467,0.0649403744078538,1
severe_salt_R23,3,stress,severe_salt,0.8466027347722459,0.5064022969327033,0.6695460008745712,59.16916707934516,1.5118074377566761,1.1421806443375289,0.07443765821831394,1
severe_salt_R24,3,stress,severe_salt,0.8379596445260906,0.48739245743558496,0.6388916071758363,53.99840993769786,1.0990825504359998,1.253312944828655,0.07367392648670393,1
severe_salt_R25,3,stress,severe_salt,0.7815929315762803,0.5092504344690879,0.7032388667860766,57.542177087388886,1.5198326955556407,1.1142396654728073,0.055068852183641104,1
severe_salt_R26,3,stress,severe_salt,0.9828976676144132,0.45902818002525647,0.7983468741409494,63.123848184481346,1.469515557470663,1.1009963943944168,0.08229054084039085,1
severe_salt_R27,3,stress,severe_salt,0.8529764853750756,0.5019473018948755,0.5050080976645563,60.86243152897126,1.7682317390961924,1.101600580617642,0.09322123215901056,1
severe_salt_R28,3,stress,severe_salt,0.7335570575092707,0.47294286057404006,0.670205694742877,59.01233808981398,1.7895759951932946,1.0723375123861358,0.080972001834309,1
severe_salt_R29,3,stress,severe_salt,0.7577401440968837,0.39733563346067796,0.713286680856857,66.9250840748332,1.5277805722464857,1.030268807440671,0.02080445301432484,1
severe_salt_R30,3,stress,severe_salt,0.8573686124309082,0.4771251381762921,0.7005792478572096,57.723406179951105,1.4853892609272272,1.171907559138735,0.0546856876679777,1
severe_salt_R01,4,stress,severe_salt,0.8752871877148093,0.4407192805487686,0.7764838613521257,55.050555721222864,1.1009688255149237,1.376081153516979,0.055373685059033034,1
severe_salt_R02,4,stress,severe_salt,0.8211150077405381,0.4606036227302561,0.6799520264285626,58.71318529813915,1.4441889280554348,1.1901389132260198,0.03478044640459491,1
severe_salt_R03,4,stress,severe_salt,0.9150134937464434,0.4125603681816596,0.7479484242311042,49.81404516475639,0.9649763528125008,1.40465304822894,0.03784209763590069,1
severe_salt_R04,4,stress,severe_salt,0.8449450339868011,0.40266900277951967,0.7506817596845187,60.854679107299596,0.883151664360317,1.109056336645762,0.028198568925742153,1
severe_salt_R05,4,stress,severe_salt,0.7630627697927937,0.40787080918970503,0.6376639394921456,51.178790771131695,1.3232882747778265,1.2616806083443173,0.08117955568964075,1
severe_salt_R06,4,stress,severe_salt,0.8045026362158026,0.3753075068173802,0.678612073058996,56.48064629688485,1.5169257254382036,1.285854631571937,0.07234521007010801,1
severe_salt_R07,4,stress,severe_salt,0.8188680742003388,0.4497978909924126,0.6811092109214297,68.4322347557094,1.1240938553107753,1.146519669147136,0.08994249378870889,1
severe_salt_R08,4,stress,severe_salt,0.7563198260782031,0.46188342195823345,0.6450441507071195,54.122688967865926,1.7004313016381511,1.1984730527676988,0.08638390251330545,1
severe_salt_R09,4,stress,severe_salt,0.8166534497105787,0.43039285329738675,0.6681636591668809,69.32765196028399,1.514758598902881,1.0554505183323681,0.07574633166886738,1
severe_salt_R10,4,stress,severe_salt,0.7331205004745742,0.438205360491821,0.6394697515106056,65.20138907312867,1.6806239672421983,1.1901405996425845,0.061179086692063914,1
severe_salt_R11,4,stress,severe_salt,0.8390903382695907,0.43202400253666157,0.6866700174954625,60.701794311604594,1.378480445228187,1.1958356459446136,0.09377325893819004,1
severe_salt_R12,4,stress,severe_salt,0.8992353956693376,0.4691868490639302,0.6449601065457143,52.72158800547773,1.2283142047258622,1.113333362659427,0.06498121256438724,1
severe_salt_R13,4,stress,severe_salt,0.9344865399013662,0.43711697020271223,0.7337903650766956,46.108911069036466,1.2958948864453992,1.2240479364986794,0.06152906272721316,1
severe_salt_R14,4,stress,severe_salt,0.993422296360644,0.4144277083943061,0.7795671063576086,48.99405079504532,1.0480181900307335,1.2116058278900588,0.05197277530253906,1
severe_salt_R15,4,stress,severe_salt,0.8070038214587507,0.4798792205858052,0.7488185700242255,48.41983506185589,1.3086222683296584,1.2367277921445468,0.07585127475477962,1
severe_salt_R16,4,stress,severe_salt,0.875040714390153,0.45893501875835385,0.644619830769472,51.77668344808321,1.6433942903658163,1.2912823770721518,0.07276912621180064,1
severe_salt_R17,4,stress,severe_salt,0.9598016184421387,0.427465360986148,0.7527997767513863,60.80345056034145,1.2621642328774443,1.2222456362750125,0.04030287968280654,1
severe_salt_R18,4,stress,severe_salt,0.7738612541614888,0.46279698513172646,0.6912185093493923,58.14874190147049,1.2289847822760867,1.183616524258188,0.05086694189170528,1
severe_salt_R19,4,stress,severe_salt,0.9351626571964928,0.501916809155008,0.7365563636245229,57.53761821226396,1.5623429905143262,1.2923910153653053,0.053786241091937026,1
severe_salt_R20,4,stress,severe_salt,0.7529473909591651,0.4890923727041374,0.8261055758101257,57.777200640174044,0.9564348862441479,1.248845448929502,0.05186778992274722,1
severe_salt_R21,4,stress,severe_salt,0.851937698965829,0.4707559493871138,0.6703252166046044,56.134153089952996,1.4909752449295626,1.1337569797501656,0.05441531192164799,1
severe_salt_R22,4,stress,severe_salt,0.850819961046482,0.4441876304086087,0.639932965948058,62.58196770432934,0.870412525029931,1.1436674659311636,0.0585753440095978,1
severe_salt_R23,4,stress,severe_salt,0.8811531026478505,0.4829215837500418,0.6980637710416485,59.4247196599607,1.3881116334485224,1.0490314684912236,0.09177130088966035,1
severe_salt_R24,4,stress,severe_salt,0.810566715668735,0.49788410133063543,0.6712920615803529,59.00297438654532,1.742919862836403,0.9991587793983707,0.07751052367711135,1
severe_salt_R25,4,stress,severe_salt,0.7907229729774072,0.4749384024416106,0.7533793712328948,57.234198166080986,1.6076198856944235,1.1790645299707727,0.05670792804204775,1
severe_salt_R26,4,stress,severe_salt,0.8218504788736338,0.42135626211053184,0.7356138745286492,58.97817370574639,1.0893008760585434,1.0381874338416726,0.07353232117891481,1
severe_salt_R27,4,stress,severe_salt,0.829633457746092,0.49606528313061443,0.623890038119013,53.13088435503186,1.822573296511186,1.1961727704576972,0.06622385415204275,1
severe_salt_R28,4,stress,severe_salt,0.7842631965916427,0.4205274392295629,0.7259128955489375,56.31965307618109,1.7234800571100293,1.1237286362577057,0.05800128987685869,1
severe_salt_R29,4,stress,severe_salt,0.6988824547472343,0.4491057013974261,0.6976029927902582,62.104986805904495,1.0544121573630254,1.2846587661000244,0.08108719895561162,1
severe_salt_R30,4,stress,severe_salt,0.8945885308905969,0.44749865358054763,0.7131073178836191,56.90299206506414,1.0357588886931175,1.0985984347727396,0.03580398830174171,1
severe_salt_R01,5,stress,severe_salt,0.8204348565628622,0.4468880693862124,0.6535679026182899,46.61257386556666,1.5925381457232426,1.2929918286198716,0.04546459138759475,1
severe_salt_R02,5,stress,severe_salt,0.912283938699816,0.4488520143487993,0.7509814576368737,61.136592367624196,1.173146596476656,1.2141146460695664,0.06101820986007416,1
severe_salt_R03,5,stress,severe_salt,0.8310278139506921,0.4425520668479288,0.732342082225352,52.24580934207355,1.5184940597018621,1.1126434208227665,0.06060215684657725,1
severe_salt_R04,5,stress,severe_salt,0.8675225331527302,0.3555036956274681,0.7740863137701962,53.9803287593614,1.6053701898842407,1.1565825093133157,0.06335918160924518,1
severe_salt_R05,5,stress,severe_salt,0.924113102591625,0.4279679862650224,0.8375282699157981,52.710783824129116,1.0572636709695642,1.3642866593983198,0.03260182267969021,1
severe_salt_R06,5,stress,severe_salt,0.790137820988953,0.46354177369750077,0.6854390173318484,62.15157280857401,1.721506470136209,1.0842411801566534,0.059694776803918034,1
severe_salt_R07,5,stress,severe_salt,0.9054976442340126,0.4844014836776329,0.6987649096378477,54.19053263863627,1.5254416212928184,1.199811313293235,0.07125367591492988,1
severe_salt_R08,5,stress,severe_salt,1.0200483527037687,0.3639977294211028,0.7442437934071179,49.2381219556075,1.4851953648854397,1.348268774954299,0.04889745159190473,1
severe_salt_R09,5,stress,severe_salt,0.8220637766947704,0.46657741570650285,0.7264740584001,54.927288512130055,1.435350505489268,1.1959714135771167,0.05738168017642676,1
severe_salt_R10,5,stress,severe_salt,0.9016193503393883,0.4975636172645392,0.7734962071919854,59.78530343082779,1.277363500840731,1.14814977196455,0.07096541436759046,1
severe_salt_R11,5,stress,severe_salt,0.7971467719751069,0.41408247197416004,0.7477889941210355,53.423465289490245,1.5905455830230857,1.261463717733794,0.08021085470930708,1
severe_salt_R12,5,stress,severe_salt,0.8760349737159118,0.3871601799693295,0.7569551749334178,55.52115193291343,1.0075011283723847,1.1734081096153224,0.05387902136753668,1
severe_salt_R13,5,stress,severe_salt,0.9010352587900856,0.3971698334878315,0.7870047839560547,54.22290209457565,0.6853920835421273,1.1843445703151616,0.07347256883634361,1
severe_salt_R14,5,stress,severe_salt,0.7997909011842412,0.5425010097529865,0.6249569617456331,60.918726980482084,1.300233920365944,1.2906071439131859,0.07615248871581937,1
severe_salt_R15,5,stress,severe_salt,0.9310086684156132,0.4571535841875867,0.7021709375435616,53.15669418178382,1.4111291383994635,1.1571227501846677,0.02905087548451238,1
severe_salt_R16,5,stress,severe_salt,0.785288306426768,0.4981420125044431,0.7499981092677677,52.27578648084332,1.186797334928679,1.0392531565743557,0.04527632622237045,1
severe_salt_R17,5,stress,severe_salt,1.013670806804819,0.4325988108568187,0.7878956725051879,51.41047784244342,0.9812074389760093,1.437460430470776,0.048669209584786516,1
severe_salt_R18,5,stress,severe_salt,1.0157297401115746,0.3031305075043989,0.8119668977693213,47.26553341704279,0.9982371745069939,1.2906254818508338,0.08589068291951495,1
severe_salt_R19,5,stress,severe_salt,0.8297879532328006,0.48682269018400537,0.6919287475160374,59.71205064854543,1.2650161779201905,1.1779232139638227,0.07926951539471612,1
severe_salt_R20,5,stress,severe_salt,0.9030426399950213,0.47933149966585764,0.806287440855017,55.6035441247793,1.0373309883454445,1.170532120075416,0.05481770996937878,1
severe_salt_R21,5,stress,severe_salt,0.8476057666072596,0.3875049887550654,0.6964169511626583,48.06313175649405,1.2355292023890603,1.0892525148959018,0.043826737613904085,1
severe_salt_R22,5,stress,severe_salt,0.7788766310452276,0.4582193399795883,0.7618181489980436,54.83050365497475,1.2881735510247219,1.2440411758273162,0.054328674377927974,1
severe_salt_R23,5,stress,severe_salt,0.8899441388739942,0.4892840590732357,0.7362205580748116,62.55705574874584,1.0361150810536806,1.3019644141760593,0.07465232015723303,1
severe_salt_R24,5,stress,severe_salt,0.9212179157446191,0.40565511423504563,0.7784663315284583,55.02196182077186,1.1109550417794063,1.3299686757946612,0.027756791902404796,1
severe_salt_R25,5,stress,severe_salt,0.9420066993806328,0.422120905587344,0.7057844581949866,53.74479821294863,1.4640132015326832,1.1235016968440028,0.06367210710826215,1
severe_salt_R26,5,stress,severe_salt,0.8604450619292334,0.43977618176162686,0.8255713452219869,58.57047612533862,1.2247285606517004,1.537096549797885,0.06892602955933741,1
severe_salt_R27,5,stress,severe_salt,0.8306274557007578,0.4190210614816432,0.8306247605308151,62.983248421979084,1.5677405850306054,1.2950909840105105,0.03930341456840374,1
severe_salt_R28,5,stress,severe_salt,0.8188449252389484,0.3588606213656509,0.7790559871987798,57.190344422802,1.429381260786407,1.2756573057763467,0.06455417919215764,1
severe_salt_R29,5,stress,severe_salt,0.8167936337946432,0.39928560095440696,0.5962825051646419,62.289919432272484,1.3100222363378529,1.250567333221751,0.08733502134127025,1
severe_salt_R30,5,stress,severe_salt,0.8661714331714084,0.4228946159449038,0.621693110401031,58.488980828936015,1.3138640616597308,1.1470478674908018,0.09683273594120842,1
severe_salt_R01,6,stress,severe_salt,0.8338235631735524,0.4249317060307248,0.7330290781493407,60.81534011443927,1.5630208467781987,1.0796399408207755,0.060992979763480226,1
severe_salt_R02,6,stress,severe_salt,1.0013441920944994,0.4152492984832827,0.7604941311711737,54.12892193051082,1.6193989072382855,1.2720223589728232,0.07085457944895492,1
severe_salt_R03,6,stress,severe_salt,0.8439968084989179,0.46751183048850564,0.7451877487100278,53.824173163848165,1.2121325086832258,1.2850467073599767,0.08280899553037524,1
severe_salt_R04,6,stress,severe_salt,1.026396552201806,0.3850447578254901,0.8178800714354154,57.04545726176173,1.1922937554293322,1.1977790547590794,0.027807458287817336,1
severe_salt_R05,6,stress,severe_salt,0.8865277606943381,0.4071687561723954,0.8380964607577555,57.238262588634996,1.462565272116949,1.0715532441949351,0.056907010253868885,1
severe_salt_R06,6,stress,severe_salt,0.8271725337757898,0.37635289572047936,0.7521779338157628,53.35251390705744,1.4929642179421863,1.435534873030015,0.03894524831745902,1
severe_salt_R07,6,stress,severe_salt,0.9247164683411444,0.42276142784676984,0.806080872617796,55.092480959648974,1.5291183515187805,1.345998562027154,0.03687131335985912,1
severe_salt_R08,6,stress,severe_salt,0.9521617976750804,0.4123185012214162,0.8556229732645456,53.81831412788013,1.1929382799970223,1.2684547779704416,0.01991598776512314,1
severe_salt_R09,6,stress,severe_salt,0.8390858212353223,0.37679323590166214,0.828698934186637,57.69404933634151,1.2730397239621076,1.1716660483588326,0.06304293977949894,1
severe_salt_R10,6,stress,severe_salt,0.8740234372696393,0.39404665449604526,0.8518494002789421,43.71197385783238,1.1131478215097685,1.2267355060977079,0.046303337066397804,1
severe_salt_R11,6,stress,severe_salt,0.8625303737197744,0.512990688395322,0.720582848454864,57.917259498764814,1.7386123672279479,1.1561477414058796,0.08986433580367624,1
severe_salt_R12,6,stress,severe_salt,0.9650220172726163,0.45185900081229374,0.7764680653043651,54.88975751295446,1.1418537704984257,1.2327484454761617,0.07123789245025157,1
severe_salt_R13,6,stress,severe_salt,0.859358688221326,0.4123358187007959,0.8098516248484553,60.749938554740034,1.1358865147384176,1.1650169213041448,0.06364482496114615,1
severe_salt_R14,6,stress,severe_salt,0.994115083720204,0.3291550136996004,0.820974883465898,46.73519422257689,0.993961449720475,1.4312124679477578,0.02182525387515653,1
severe_salt_R15,6,stress,severe_salt,0.769531966311398,0.478820652314885,0.7141893498117315,61.701340778061436,1.7356822543071218,1.0022819705020245,0.09119472631944532,1
severe_salt_R16,6,stress,severe_salt,0.8998051884026774,0.377801651890768,0.7461244023453744,57.13708536378018,1.543520505014921,1.0705575568777352,0.061285974729039405,1
severe_salt_R17,6,stress,severe_salt,0.8575796762790138,0.4834752496102251,0.7731243610077243,55.83102627081031,1.6091477504907978,1.3047860169415348,0.043598125675704015,1
severe_salt_R18,6,stress,severe_salt,0.948133645207229,0.3945052867817459,0.7297110201456131,57.72873512621783,0.9393491374228429,1.2341564534122427,0.05134819932857638,1
severe_salt_R19,6,stress,severe_salt,0.8730042298068191,0.37458158699917377,0.8001487432770904,57.725250604517676,1.6218810921138247,1.118662499802356,0.05568953639901172,1
severe_salt_R20,6,stress,severe_salt,0.8831934468252511,0.4148811988421908,0.6749710506887807,55.590579207668036,1.4086498274623485,1.2113406683821977,0.07551482858454835,1
severe_salt_R21,6,stress,severe_salt,0.8089890327449453,0.4512729373055255,0.7579323674572178,60.44395568437794,1.1267113421829045,1.081278858405385,0.05737354983168002,1
severe_salt_R22,6,stress,severe_salt,0.9355995000764589,0.37772653276112633,0.7795455210119159,59.48128157286776,0.8748908653386812,1.2122669100591148,0.05393793856230285,1
severe_salt_R23,6,stress,severe_salt,0.865202991387881,0.49893630388552435,0.7167297033331325,62.90838448545645,1.502470847280995,1.055790074204826,0.0735452384331102,1
severe_salt_R24,6,stress,severe_salt,0.8610125987479995,0.48157780995099786,0.7878862314529267,59.603616055395264,1.592777671639988,1.1599618068934676,0.06001668295127381,1
severe_salt_R25,6,stress,severe_salt,0.8753375177111122,0.4195046186102359,0.7305337841495783,49.9063941345696,1.3263016793546099,1.3244632681335065,0.03849647874222994,1
severe_salt_R26,6,stress,severe_salt,0.8759020744827789,0.4038830063538326,0.8638938505509833,56.955972483685294,1.3300345083200853,1.4243299903956694,0.04083248393196284,1
severe_salt_R27,6,stress,severe_salt,0.8001731732031543,0.4394244571635267,0.595807613342906,57.02702286484348,1.3004804214485153,1.2568176657803858,0.07257926187365048,1
severe_salt_R28,6,stress,severe_salt,0.8811844628716574,0.46775002797049225,0.6935964152346441,54.66334140853326,0.9088562484077591,1.1035270229102767,0.0524582156488034,1
severe_salt_R29,6,stress,severe_salt,0.8314117988105358,0.399385267573067,0.7031505852551019,55.76234724889386,1.3418915609142854,1.2648938141363106,0.05730199311173252,1
severe_salt_R30,6,stress,severe_salt,0.7830736826595874,0.44885777700929963,0.6667208733790446,59.85241987115816,1.7744513573989757,1.2371600249958439,0.057810105497254405,1
severe_salt_R01,7,stress,severe_salt,0.9491512333951523,0.3607620205736316,0.8530066341460105,51.57877708741574,0.8363192879543953,1.3081043602292082,0.05114175975137017,1
severe_salt_R02,7,stress,severe_salt,0.879020240583402,0.3896115544616647,0.7975779989889358,54.641969506430144,1.2820753473924045,1.2630356680311656,0.039266921023789064,1
